user_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
U3310,20,1,475.3,3,1,3,At Risk
U3311,39,1,286.18,1,1,2,Lost
U3312,58,1,146.6,1,1,1,Lost
U3313,15,3,479.86,4,5,3,Champions
U3314,20,2,27.6,3,3,1,At Risk
U3318,48,1,114.82,1,1,1,Lost
U3319,46,1,120.58,1,1,1,Lost
U3320,13,2,165.45,4,3,1,At Risk
U3321,5,4,1584.53,5,5,5,Champions
U3322,27,2,344.58,2,3,2,At Risk
U3323,46,1,330.27,1,1,2,Lost
U3324,9,2,764.02,4,3,4,Loyal
U3326,14,2,318.07,4,3,2,Loyal
U3327,49,1,328.0,1,1,2,Lost
U3328,14,2,328.26,4,3,2,Loyal
U3329,43,2,925.79,1,3,5,Loyal
U3330,5,2,449.38,5,3,3,Loyal
U3331,51,1,122.94,1,1,1,Lost
U3334,37,2,392.95000000000005,2,3,3,At Risk
U3335,20,2,655.89,3,3,4,Loyal
U3336,18,1,25.36,3,1,1,Lost
U3337,12,4,1243.21,4,5,5,Champions
U3338,15,1,292.32,4,1,2,At Risk
U3339,17,2,212.36,3,3,1,At Risk
U3340,5,2,561.48,5,3,4,Champions
U3341,29,1,110.38,2,1,1,Lost
U3342,18,3,609.54,3,5,4,Champions
U3343,10,3,485.99,4,5,3,Champions
U3344,11,3,698.27,4,5,4,Champions
U3345,10,3,684.9300000000001,4,5,4,Champions
U3346,30,1,254.53,2,1,2,Lost
U3347,53,1,301.24,1,1,2,Lost
U3348,18,6,1893.07,3,5,5,Champions
U3349,32,2,572.6500000000001,2,3,4,Loyal
U3350,10,1,386.75,4,1,2,At Risk
U3351,29,3,235.86,2,5,2,Loyal
U3353,14,1,377.33,4,1,2,At Risk
U3354,25,3,483.46000000000004,3,5,3,Loyal
U3357,12,2,458.19,4,3,3,Loyal
U3358,4,3,794.28,5,5,5,Champions
U3360,1,2,641.73,5,3,4,Champions
U3361,46,1,479.46,1,1,3,Lost
U3362,18,2,890.6500000000001,3,3,5,Loyal
U3364,37,2,504.95,2,3,3,At Risk
U3365,60,1,105.08,1,1,1,Lost
U3366,1,3,539.3199999999999,5,5,4,Champions
U3367,22,2,662.13,3,3,4,Loyal
U3368,8,2,299.97,4,3,2,Loyal
U3369,6,3,609.02,5,5,4,Champions
U3370,48,1,299.45,1,1,2,Lost
U3371,2,4,1266.55,5,5,5,Champions
U3372,1,2,630.25,5,3,4,Champions
U3373,5,4,919.81,5,5,5,Champions
U3374,17,1,151.67,3,1,1,Lost
U3375,26,1,108.9,2,1,1,Lost
U3376,53,1,83.71,1,1,1,Lost
U3377,38,5,1882.73,2,5,5,Champions
U3378,14,3,923.48,4,5,5,Champions
U3379,10,2,383.19,4,3,2,Loyal
U3380,20,3,610.27,3,5,4,Champions
U3382,55,1,145.65,1,1,1,Lost
U3383,2,2,280.03,5,3,2,Loyal
U3385,16,2,562.54,3,3,4,Loyal
U3386,15,4,759.1899999999999,4,5,4,Champions
U3387,38,4,959.64,2,5,5,Champions
U3388,19,2,559.39,3,3,4,Loyal
U3389,17,2,686.6899999999999,3,3,4,Loyal
U3390,24,2,357.06,3,3,2,At Risk
U3392,8,2,437.28999999999996,4,3,3,Loyal
U3393,15,3,1216.87,4,5,5,Champions
U3394,3,3,815.47,5,5,5,Champions
U3395,50,2,504.77,1,3,3,At Risk
U3396,1,2,760.37,5,3,4,Champions
U3397,22,2,649.29,3,3,4,Loyal
U3398,32,1,285.1,2,1,2,Lost
U3399,37,1,439.84,2,1,3,At Risk
U3400,19,2,584.06,3,3,4,Loyal
U3401,20,2,593.19,3,3,4,Loyal
U3403,37,2,473.26,2,3,3,At Risk
U3404,27,6,1329.4299999999998,2,5,5,Champions
U3405,11,2,355.85,4,3,2,Loyal
U3407,2,2,150.14,5,3,1,Loyal
U3410,6,3,905.74,5,5,5,Champions
U3412,13,2,336.77,4,3,2,Loyal
U3413,23,1,418.91,3,1,3,At Risk
U3414,13,3,544.3199999999999,4,5,4,Champions
U3415,10,3,983.47,4,5,5,Champions
U3416,2,1,245.03,5,1,2,At Risk
U3417,37,2,780.05,2,3,5,Loyal
U3418,9,2,492.69,4,3,3,Loyal
U3420,12,1,180.36,4,1,1,At Risk
U3421,33,1,288.66,2,1,2,Lost
U3422,45,1,123.98,1,1,1,Lost
U3423,38,3,573.62,2,5,4,Loyal
U3424,23,4,1460.4299999999998,3,5,5,Champions
U3425,24,2,217.57999999999998,3,3,1,At Risk
U3426,7,3,643.11,5,5,4,Champions
U3427,20,2,346.0,3,3,2,At Risk
U3428,26,6,1595.42,2,5,5,Champions
U3429,29,1,53.74,2,1,1,Lost
U3430,21,3,745.97,3,5,4,Champions
U3431,37,2,570.89,2,3,4,Loyal
U3432,40,2,456.47,1,3,3,At Risk
U3434,43,1,342.2,1,1,2,Lost
U3435,18,3,824.54,3,5,5,Champions
U3436,44,2,165.25,1,3,1,Lost
U3437,11,2,346.36,4,3,2,Loyal
U3438,29,4,635.47,2,5,4,Loyal
U3440,60,1,253.3,1,1,2,Lost
U3442,14,2,306.32,4,3,2,Loyal
U3444,44,1,469.07,1,1,3,Lost
U3445,36,1,418.8,2,1,3,At Risk
U3446,56,1,112.08,1,1,1,Lost
U3447,32,1,126.89,2,1,1,Lost
U3448,27,2,916.3399999999999,2,3,5,Loyal
U3450,18,3,440.28,3,5,3,Loyal
U3451,1,3,954.46,5,5,5,Champions
U3452,25,1,330.24,3,1,2,At Risk
U3453,5,3,643.61,5,5,4,Champions
U3454,54,1,399.42,1,1,3,Lost
U3455,30,3,699.7,2,5,4,Loyal
U3457,11,2,217.02,4,3,1,At Risk
U3459,47,1,239.58,1,1,2,Lost
U3460,52,1,318.9,1,1,2,Lost
U3461,51,1,134.82,1,1,1,Lost
U3463,15,1,204.7,4,1,1,At Risk
U3464,41,1,322.08,1,1,2,Lost
U3465,25,2,115.2,3,3,1,At Risk
U3467,45,1,437.38,1,1,3,Lost
U3468,35,2,229.18,2,3,2,At Risk
U3471,47,2,511.19,1,3,3,At Risk
U3472,34,1,100.82,2,1,1,Lost
U3473,35,2,436.28000000000003,2,3,3,At Risk
U3474,27,2,559.75,2,3,4,Loyal
U3475,14,3,1206.7,4,5,5,Champions
U3476,10,2,603.98,4,3,4,Loyal
U3477,4,2,798.3299999999999,5,3,5,Champions
U3478,5,1,82.61,5,1,1,At Risk
U3479,26,3,743.3,2,5,4,Loyal
U3480,47,1,211.58,1,1,1,Lost
U3481,18,3,987.7,3,5,5,Champions
U3482,36,1,370.88,2,1,2,Lost
U3483,7,2,325.12,5,3,2,Loyal
U3485,16,2,270.38,3,3,2,At Risk
U3486,5,2,444.5,5,3,3,Loyal
U3487,5,2,651.38,5,3,4,Champions
U3488,10,5,1315.17,4,5,5,Champions
U3490,19,1,326.23,3,1,2,At Risk
U3492,42,1,366.66,1,1,2,Lost
U3494,40,1,33.38,1,1,1,Lost
U3495,40,2,329.99,1,3,2,At Risk
U3496,19,2,549.18,3,3,4,Loyal
U3497,36,2,582.97,2,3,4,Loyal
U3498,6,2,243.22000000000003,5,3,2,Loyal
U3499,12,2,374.54,4,3,2,Loyal
U3500,41,2,591.71,1,3,4,At Risk
U3502,25,2,899.01,3,3,5,Loyal
U3503,19,2,387.76,3,3,2,At Risk
U3504,17,2,676.07,3,3,4,Loyal
U3507,12,2,792.8399999999999,4,3,5,Champions
U3508,3,2,332.72,5,3,2,Loyal
U3509,52,1,399.04,1,1,3,Lost
U3510,11,1,124.49,4,1,1,At Risk
U3512,13,3,989.61,4,5,5,Champions
U3515,24,1,286.75,3,1,2,At Risk
U3516,15,2,667.98,4,3,4,Loyal
U3518,29,2,95.51,2,3,1,At Risk
U3519,32,1,374.07,2,1,2,Lost
U3520,7,2,275.52,5,3,2,Loyal
U3522,41,1,240.38,1,1,2,Lost
U3523,22,1,13.7,3,1,1,Lost
U3524,14,2,455.89,4,3,3,Loyal
U3525,13,3,972.81,4,5,5,Champions
U3527,6,4,1325.79,5,5,5,Champions
U3528,19,1,399.53,3,1,3,At Risk
U3529,3,1,340.34,5,1,2,At Risk
U3530,1,3,283.59000000000003,5,5,2,Champions
U3531,60,1,374.0,1,1,2,Lost
U3532,22,2,485.45000000000005,3,3,3,Loyal
U3533,34,4,1235.3200000000002,2,5,5,Champions
U3534,4,3,619.34,5,5,4,Champions
U3535,13,4,916.95,4,5,5,Champions
U3536,25,2,207.76999999999998,3,3,1,At Risk
U3537,19,3,296.58,3,5,2,Loyal
U3538,40,3,605.49,1,5,4,Loyal
U3539,3,2,635.55,5,3,4,Champions
U3540,10,3,855.3,4,5,5,Champions
U3541,6,4,373.42,5,5,2,Champions
U3542,3,2,405.02,5,3,3,Loyal
U3543,21,4,877.09,3,5,5,Champions
U3544,20,2,841.6600000000001,3,3,5,Loyal
U3545,3,1,105.76,5,1,1,At Risk
U3546,16,1,352.68,3,1,2,At Risk
U3547,25,1,451.33,3,1,3,At Risk
U3548,43,1,106.62,1,1,1,Lost
U3549,3,2,461.56,5,3,3,Loyal
U3550,14,5,1014.3,4,5,5,Champions
U3551,5,2,740.4,5,3,4,Champions
U3552,12,2,333.26,4,3,2,Loyal
U3553,23,1,355.66,3,1,2,At Risk
U3555,31,2,706.98,2,3,4,Loyal
U3556,26,3,683.03,2,5,4,Loyal
U3559,1,4,1038.81,5,5,5,Champions
U3562,11,2,469.61,4,3,3,Loyal
U3563,8,1,81.53,4,1,1,At Risk
U3564,17,1,299.38,3,1,2,At Risk
U3565,6,2,311.12,5,3,2,Loyal
U3566,17,2,510.31,3,3,3,Loyal
U3567,23,2,533.76,3,3,4,Loyal
U3568,15,3,804.71,4,5,5,Champions
U3569,7,1,253.95,5,1,2,At Risk
U3570,3,1,434.19,5,1,3,Loyal
U3571,11,2,712.54,4,3,4,Loyal
U3572,34,1,370.93,2,1,2,Lost
U3573,23,4,1193.13,3,5,5,Champions
U3575,11,1,272.07,4,1,2,At Risk
U3576,18,1,197.74,3,1,1,Lost
U3577,43,1,76.23,1,1,1,Lost
U3578,39,1,77.71,1,1,1,Lost
U3579,13,1,210.45,4,1,1,At Risk
U3580,37,2,492.95000000000005,2,3,3,At Risk
U3581,9,2,446.65,4,3,3,Loyal
U3582,10,2,687.56,4,3,4,Loyal
U3583,38,1,138.95,2,1,1,Lost
U3584,20,2,399.5,3,3,3,Loyal
U3586,9,2,498.51,4,3,3,Loyal
U3587,19,4,1096.8700000000001,3,5,5,Champions
U3588,21,1,83.63,3,1,1,Lost
U3589,22,3,558.0799999999999,3,5,4,Champions
U3590,32,2,348.14,2,3,2,At Risk
U3592,6,2,31.970000000000002,5,3,1,Loyal
U3594,48,1,240.38,1,1,2,Lost
U3595,51,1,43.38,1,1,1,Lost
U3596,24,2,483.87,3,3,3,Loyal
U3597,33,1,55.06,2,1,1,Lost
U3598,30,2,749.64,2,3,4,Loyal
U3599,20,2,325.12,3,3,2,At Risk
U3600,29,3,1139.89,2,5,5,Champions
U3601,16,2,391.17,3,3,3,Loyal
U3602,41,1,261.84,1,1,2,Lost
U3603,40,1,275.97,1,1,2,Lost
U3604,12,3,985.6899999999999,4,5,5,Champions
U3605,5,1,340.85,5,1,2,At Risk
U3606,9,2,387.95,4,3,2,Loyal
U3607,39,2,738.71,1,3,4,At Risk
U3609,51,1,65.03,1,1,1,Lost
U3610,37,1,184.41,2,1,1,Lost
U3611,7,2,520.26,5,3,3,Loyal
U3612,43,1,138.55,1,1,1,Lost
U3613,5,1,271.14,5,1,2,At Risk
U3614,10,1,288.52,4,1,2,At Risk
U3615,56,1,226.1,1,1,2,Lost
U3617,30,2,230.62,2,3,2,At Risk
U3618,16,2,205.56,3,3,1,At Risk
U3619,36,1,498.37,2,1,3,At Risk
U3621,9,2,576.03,4,3,4,Loyal
U3622,3,3,735.95,5,5,4,Champions
U3623,4,2,674.06,5,3,4,Champions
U3627,36,1,201.63,2,1,1,Lost
U3628,4,2,170.48,5,3,1,Loyal
U3629,27,1,427.2,2,1,3,At Risk
U3630,36,1,166.53,2,1,1,Lost
U3631,3,2,415.63,5,3,3,Loyal
U3632,25,2,753.77,3,3,4,Loyal
U3633,30,3,566.78,2,5,4,Loyal
U3634,18,3,830.54,3,5,5,Champions
U3637,23,4,896.77,3,5,5,Champions
U3638,51,1,73.15,1,1,1,Lost
U3639,30,3,223.20000000000002,2,5,1,At Risk
U3640,56,1,461.14,1,1,3,Lost
U3641,6,3,743.81,5,5,4,Champions
U3642,45,1,227.5,1,1,2,Lost
U3644,13,1,492.04,4,1,3,At Risk
U3645,9,5,966.23,4,5,5,Champions
U3646,2,2,570.76,5,3,4,Champions
U3647,28,1,340.89,2,1,2,Lost
U3648,53,1,299.14,1,1,2,Lost
U3649,2,2,217.41,5,3,1,Loyal
U3650,53,1,471.1,1,1,3,Lost
U3651,23,2,407.27,3,3,3,Loyal
U3652,10,2,528.4,4,3,4,Loyal
U3653,31,2,949.3499999999999,2,3,5,Loyal
U3654,18,3,568.58,3,5,4,Champions
U3655,3,1,309.19,5,1,2,At Risk
U3656,38,2,233.75,2,3,2,At Risk
U3658,37,3,303.6,2,5,2,Loyal
U3659,42,2,868.02,1,3,5,Loyal
U3661,21,4,1588.68,3,5,5,Champions
U3662,23,3,747.42,3,5,4,Champions
U3663,41,1,13.48,1,1,1,Lost
U3664,8,1,346.83,4,1,2,At Risk
U3665,6,2,382.47,5,3,2,Loyal
U3666,40,1,378.45,1,1,2,Lost
U3667,55,1,327.26,1,2,2,Lost
U3668,17,1,173.3,3,2,1,At Risk
U3669,27,1,167.02,2,2,1,Lost
U3670,8,2,889.0699999999999,4,3,5,Champions
U3671,10,4,1036.08,4,5,5,Champions
U3672,22,2,529.66,3,3,4,Loyal
U3673,53,1,436.77,1,2,3,At Risk
U3674,52,1,273.44,1,2,2,Lost
U3675,47,3,467.89,1,5,3,Loyal
U3676,49,2,867.3,1,3,5,Loyal
U3677,26,3,1103.7,2,5,5,Champions
U3678,8,2,384.33000000000004,4,3,2,Loyal
U3680,58,1,148.03,1,2,1,Lost
U3681,17,1,478.63,3,2,3,At Risk
U3682,25,2,709.02,3,3,4,Loyal
U3683,10,4,620.28,4,5,4,Champions
U3684,22,2,258.6,3,3,2,At Risk
U3685,12,3,960.27,4,5,5,Champions
U3686,11,1,122.17,4,2,1,At Risk
U3688,15,2,99.18,4,3,1,At Risk
U3689,43,1,407.68,1,2,3,At Risk
U3690,10,3,464.12,4,5,3,Champions
U3693,21,1,334.39,3,2,2,At Risk
U3694,2,1,237.9,5,2,2,Loyal
U3695,15,3,1278.01,4,5,5,Champions
U3698,37,1,493.87,2,2,3,At Risk
U3699,60,1,364.55,1,2,2,Lost
U3701,18,2,521.44,3,3,3,Loyal
U3702,37,3,1066.53,2,5,5,Champions
U3704,23,3,751.0899999999999,3,5,4,Champions
U3705,1,4,669.29,5,5,4,Champions
U3707,6,2,546.54,5,3,4,Champions
U3708,29,1,322.48,2,2,2,At Risk
U3709,8,3,519.65,4,5,3,Champions
U3711,57,2,349.46000000000004,1,3,2,At Risk
U3712,22,3,648.02,3,5,4,Champions
U3715,13,2,310.18,4,3,2,Loyal
U3717,50,1,45.53,1,2,1,Lost
U3718,22,2,486.18,3,3,3,Loyal
U3719,24,2,420.89,3,3,3,Loyal
U3720,11,2,580.88,4,3,4,Loyal
U3721,13,2,545.65,4,3,4,Loyal
U3722,17,2,170.76,3,3,1,At Risk
U3723,10,1,476.25,4,2,3,Loyal
U3724,7,2,430.85999999999996,5,3,3,Loyal
U3725,19,3,729.11,3,5,4,Champions
U3726,26,2,661.48,2,3,4,Loyal
U3727,24,1,290.43,3,2,2,At Risk
U3728,11,2,725.76,4,3,4,Loyal
U3729,58,1,157.12,1,2,1,Lost
U3730,14,3,806.89,4,5,5,Champions
U3731,10,2,604.14,4,3,4,Loyal
U3732,26,1,230.71,2,2,2,At Risk
U3733,7,2,355.77,5,3,2,Loyal
U3735,15,1,479.93,4,2,3,Loyal
U3736,48,2,580.35,1,3,4,At Risk
U3737,54,1,21.91,1,2,1,Lost
U3738,16,3,557.64,3,5,4,Champions
U3739,1,2,173.49,5,3,1,Loyal
U3740,2,4,1152.65,5,5,5,Champions
U3741,10,3,884.38,4,5,5,Champions
U3742,41,2,681.26,1,3,4,At Risk
U3743,17,1,430.82,3,2,3,At Risk
U3745,39,3,828.12,1,5,5,Loyal
U3746,8,1,161.34,4,2,1,At Risk
U3747,3,2,151.33999999999997,5,3,1,Loyal
U3748,34,1,11.61,2,2,1,Lost
U3749,12,4,1047.95,4,5,5,Champions
U3751,6,1,400.44,5,2,3,Loyal
U3752,37,1,400.07,2,2,3,At Risk
U3753,28,2,443.9,2,3,3,At Risk
U3754,54,1,307.59,1,2,2,Lost
U3756,11,3,789.6800000000001,4,5,5,Champions
U3757,54,1,198.04,1,2,1,Lost
U3758,18,2,660.1800000000001,3,3,4,Loyal
U3759,14,5,1501.41,4,5,5,Champions
U3760,6,1,245.5,5,2,2,Loyal
U3761,8,2,258.29,4,3,2,Loyal
U3762,35,1,440.09,2,2,3,At Risk
U3763,42,1,307.96,1,2,2,Lost
U3764,45,2,578.67,1,3,4,At Risk
U3766,19,1,238.95,3,2,2,At Risk
U3767,25,2,299.49,3,3,2,At Risk
U3768,51,2,420.32000000000005,1,3,3,At Risk
U3769,18,2,746.15,3,3,4,Loyal
U3771,10,3,664.05,4,5,4,Champions
U3772,19,1,136.31,3,2,1,At Risk
U3773,41,4,1325.4499999999998,1,5,5,Loyal
U3775,28,1,149.41,2,2,1,Lost
U3776,49,1,370.14,1,2,2,Lost
U3777,13,2,636.58,4,3,4,Loyal
U3778,17,3,890.49,3,5,5,Champions
U3779,42,1,43.82,1,2,1,Lost
U3780,26,1,428.6,2,2,3,At Risk
U3782,7,2,206.26,5,3,1,Loyal
U3783,40,2,454.40999999999997,1,3,3,At Risk
U3784,32,1,406.66,2,2,3,At Risk
U3785,29,2,734.64,2,3,4,Loyal
U3786,14,3,968.36,4,5,5,Champions
U3787,24,2,629.0799999999999,3,3,4,Loyal
U3788,2,1,160.29,5,2,1,At Risk
U3789,46,1,337.71,1,2,2,Lost
U3791,59,1,251.07,1,2,2,Lost
U3792,30,2,374.82,2,3,2,At Risk
U3795,3,1,94.43,5,2,1,At Risk
U3796,28,3,770.6500000000001,2,5,4,Loyal
U3798,10,3,1011.19,4,5,5,Champions
U3799,18,2,436.6,3,3,3,Loyal
U3800,13,1,233.51,4,2,2,At Risk
U3801,23,2,680.91,3,3,4,Loyal
U3802,9,2,356.86,4,3,2,Loyal
U3804,22,3,692.51,3,5,4,Champions
U3805,38,2,843.42,2,3,5,Loyal
U3806,22,1,317.55,3,2,2,At Risk
U3807,19,1,475.81,3,2,3,At Risk
U3808,24,2,522.37,3,3,3,Loyal
U3809,26,2,690.73,2,3,4,Loyal
U3810,15,4,699.19,4,5,4,Champions
U3811,23,1,174.07,3,2,1,At Risk
U3812,25,3,736.7,3,5,4,Champions
U3813,33,1,469.91,2,2,3,At Risk
U3814,8,3,752.65,4,5,4,Champions
U3815,9,2,641.25,4,3,4,Loyal
U3816,52,1,336.42,1,2,2,Lost
U3817,41,1,426.04,1,2,3,At Risk
U3818,11,1,311.6,4,2,2,At Risk
U3819,20,2,526.73,3,3,4,Loyal
U3820,18,3,827.54,3,5,5,Champions
U3821,36,2,907.29,2,3,5,Loyal
U3822,50,1,407.09,1,2,3,At Risk
U3823,58,1,124.89,1,2,1,Lost
U3824,34,2,510.65,2,3,3,At Risk
U3825,49,3,465.28999999999996,1,5,3,Loyal
U3827,13,2,86.36999999999999,4,3,1,At Risk
U3828,1,3,442.03999999999996,5,5,3,Champions
U3829,9,1,297.27,4,2,2,At Risk
U3830,18,3,471.59000000000003,3,5,3,Loyal
U3831,32,1,117.92,2,2,1,Lost
U3832,15,1,378.61,4,2,2,At Risk
U3833,1,5,1025.26,5,5,5,Champions
U3834,19,2,461.74,3,3,3,Loyal
U3835,19,3,492.55,3,5,3,Loyal
U3836,5,3,721.62,5,5,4,Champions
U3837,50,1,376.55,1,2,2,Lost
U3838,51,1,326.67,1,2,2,Lost
U3839,10,2,304.45000000000005,4,3,2,Loyal
U3840,15,2,771.0699999999999,4,3,4,Loyal
U3841,6,4,966.31,5,5,5,Champions
U3842,18,1,121.51,3,2,1,At Risk
U3843,24,1,434.73,3,2,3,At Risk
U3844,8,1,96.78,4,2,1,At Risk
U3845,27,2,306.40999999999997,2,3,2,At Risk
U3846,11,3,421.0,4,5,3,Champions
U3848,57,1,418.95,1,2,3,At Risk
U3849,51,1,454.31,1,2,3,At Risk
U3851,7,4,518.96,5,5,3,Champions
U3853,17,5,1461.5,3,5,5,Champions
U3854,37,2,570.0,2,3,4,Loyal
U3855,13,2,586.87,4,3,4,Loyal
U3856,31,1,110.03,2,2,1,Lost
U3857,20,3,882.02,3,5,5,Champions
U3858,39,2,108.39999999999999,1,3,1,Lost
U3860,20,2,633.3100000000001,3,3,4,Loyal
U3861,7,3,780.1700000000001,5,5,5,Champions
U3862,29,3,911.2,2,5,5,Champions
U3863,59,1,447.29,1,2,3,At Risk
U3864,8,1,310.29,4,2,2,At Risk
U3865,12,3,1150.44,4,5,5,Champions
U3866,33,1,79.13,2,2,1,Lost
U3867,18,2,337.14,3,3,2,At Risk
U3868,22,4,949.96,3,5,5,Champions
U3869,39,1,196.3,1,2,1,Lost
U3871,7,1,446.76,5,2,3,Loyal
U3872,22,2,281.09,3,3,2,At Risk
U3873,29,2,501.09000000000003,2,3,3,At Risk
U3874,32,2,860.77,2,3,5,Loyal
U3876,7,6,1568.25,5,5,5,Champions
U3877,3,3,793.3299999999999,5,5,5,Champions
U3878,45,1,141.89,1,2,1,Lost
U3879,15,2,561.99,4,3,4,Loyal
U3880,35,1,94.2,2,2,1,Lost
U3882,44,1,52.76,1,2,1,Lost
U3883,9,2,511.39,4,3,3,Loyal
U3884,11,4,1044.83,4,5,5,Champions
U3885,15,1,249.69,4,2,2,At Risk
U3886,10,4,935.2,4,5,5,Champions
U3887,44,1,232.45,1,2,2,Lost
U3888,14,2,706.9300000000001,4,3,4,Loyal
U3889,19,1,409.32,3,2,3,At Risk
U3890,12,2,302.37,4,3,2,Loyal
U3891,14,4,1247.47,4,5,5,Champions
U3894,40,1,485.24,1,2,3,At Risk
U3895,2,2,547.13,5,3,4,Champions
U3896,31,1,127.66,2,2,1,Lost
U3897,38,2,200.45,2,3,1,At Risk
U3898,36,3,795.4200000000001,2,5,5,Champions
U3899,12,2,376.46000000000004,4,3,2,Loyal
U3900,7,1,245.02,5,2,2,Loyal
U3901,8,1,145.05,4,2,1,At Risk
U3902,7,5,1216.6100000000001,5,5,5,Champions
U3903,21,2,270.36,3,3,2,At Risk
U3904,18,1,18.0,3,2,1,At Risk
U3905,19,2,365.73,3,3,2,At Risk
U3907,32,3,618.25,2,5,4,Loyal
U3908,9,1,394.09,4,2,3,Loyal
U3909,18,2,301.18,3,3,2,At Risk
U3910,16,1,363.64,3,2,2,At Risk
U3911,34,1,223.47,2,2,1,Lost
U3912,42,2,788.37,1,3,5,Loyal
U3914,34,2,761.8699999999999,2,3,4,Loyal
U3915,27,2,208.67000000000002,2,3,1,At Risk
U3916,4,5,1251.75,5,5,5,Champions
U3917,11,2,595.75,4,3,4,Loyal
U3918,16,1,336.97,3,2,2,At Risk
U3919,20,2,863.69,3,3,5,Loyal
U3920,47,1,168.36,1,2,1,Lost
U3921,24,3,1193.38,3,5,5,Champions
U3922,18,4,701.2,3,5,4,Champions
U3923,48,1,89.1,1,2,1,Lost
U3925,5,2,450.02,5,3,3,Loyal
U3926,6,3,495.7,5,5,3,Champions
U3927,1,1,470.38,5,2,3,Loyal
U3928,3,1,105.19,5,2,1,At Risk
U3929,59,1,376.55,1,2,2,Lost
U3931,10,3,655.72,4,5,4,Champions
U3932,25,2,436.56000000000006,3,3,3,Loyal
U3933,9,3,771.2,4,5,4,Champions
U3934,52,1,26.5,1,2,1,Lost
U3935,24,2,570.97,3,3,4,Loyal
U3936,46,1,88.78,1,2,1,Lost
U3937,50,2,476.21,1,3,3,At Risk
U3938,54,1,304.7,1,2,2,Lost
U3939,19,3,914.5600000000001,3,5,5,Champions
U3940,32,2,561.04,2,3,4,Loyal
U3941,9,4,1461.6499999999999,4,5,5,Champions
U3942,29,1,75.36,2,2,1,Lost
U3943,41,1,83.55,1,2,1,Lost
U3944,15,2,463.73,4,3,3,Loyal
U3945,15,1,202.15,4,2,1,At Risk
U3946,9,2,363.87,4,3,2,Loyal
U3948,19,3,1213.29,3,5,5,Champions
U3949,50,1,456.05,1,2,3,At Risk
U3950,59,1,86.8,1,2,1,Lost
U3951,11,3,581.1,4,5,4,Champions
U3953,6,2,514.49,5,3,3,Loyal
U3954,59,1,271.91,1,2,2,Lost
U3955,34,1,336.8,2,2,2,At Risk
U3956,51,2,439.84000000000003,1,3,3,At Risk
U3958,31,1,263.4,2,2,2,At Risk
U3959,60,1,443.61,1,2,3,At Risk
U3960,15,3,654.26,4,5,4,Champions
U3961,23,3,1027.73,3,5,5,Champions
U3962,33,1,343.71,2,2,2,At Risk
U3963,1,1,437.2,5,2,3,Loyal
U3964,18,1,201.47,3,2,1,At Risk
U3965,25,2,602.64,3,3,4,Loyal
U3967,1,1,33.47,5,2,1,At Risk
U3968,16,1,287.33,3,2,2,At Risk
U3969,32,2,546.7,2,3,4,Loyal
U3970,32,3,657.75,2,5,4,Loyal
U3972,44,1,318.2,1,2,2,Lost
U3973,6,3,886.82,5,5,5,Champions
U3974,2,5,877.79,5,5,5,Champions
U3976,13,6,1703.3600000000001,4,5,5,Champions
U3977,19,1,236.35,3,2,2,At Risk
U3978,30,1,441.03,2,2,3,At Risk
U3979,58,1,394.76,1,2,3,At Risk
U3980,31,1,292.71,2,2,2,At Risk
U3981,48,1,182.39,1,2,1,Lost
U3982,3,2,437.34999999999997,5,3,3,Loyal
U3983,21,4,929.5799999999999,3,5,5,Champions
U3984,7,3,574.37,5,5,4,Champions
U3985,50,1,251.58,1,2,2,Lost
U3986,10,6,1040.28,4,5,5,Champions
U3987,29,2,429.88,2,3,3,At Risk
U3988,21,1,214.03,3,2,1,At Risk
U3990,30,3,1182.18,2,5,5,Champions
U3991,1,1,227.01,5,2,2,Loyal
U3993,39,2,382.53,1,3,2,At Risk
U3994,40,1,199.96,1,2,1,Lost
U3995,2,3,751.05,5,5,4,Champions
U3997,7,3,1305.44,5,5,5,Champions
U3998,15,1,269.62,4,2,2,At Risk
U3999,39,1,370.89,1,2,2,Lost
U4002,52,2,321.75,1,3,2,At Risk
U4005,48,3,954.22,1,5,5,Loyal
U4006,36,2,483.40999999999997,2,3,3,At Risk
U4008,38,2,366.15,2,3,2,At Risk
U4009,8,1,394.98,4,2,3,Loyal
U4010,13,4,493.28999999999996,4,5,3,Champions
U4011,32,1,93.0,2,2,1,Lost
U4012,60,1,41.26,1,2,1,Lost
U4014,59,1,389.12,1,2,3,At Risk
U4015,58,2,332.93,1,3,2,At Risk
U4016,10,3,843.2,4,5,5,Champions
U4017,49,1,355.4,1,2,2,Lost
U4018,29,1,265.53,2,2,2,At Risk
U4020,32,2,458.67,2,3,3,At Risk
U4023,37,2,279.87,2,3,2,At Risk
U4025,33,1,55.07,2,2,1,Lost
U4027,18,3,1149.67,3,5,5,Champions
U4028,34,1,372.51,2,2,2,At Risk
U4029,28,1,334.39,2,2,2,At Risk
U4030,9,3,629.35,4,5,4,Champions
U4031,7,1,53.19,5,2,1,At Risk
U4033,52,1,139.57,1,2,1,Lost
U4034,13,2,724.65,4,3,4,Loyal
U4036,10,2,283.85,4,3,2,Loyal
U4037,2,2,580.55,5,3,4,Champions
U4039,2,6,2003.23,5,5,5,Champions
U4041,36,2,557.03,2,3,4,Loyal
